"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5.526241556E1;-4.572728574E-1;4.299801350E0;1.061303997E1;1.146010504E1
5.526477103E1;-1.932037711E0;4.977331161E0;9.535695076E0;1.092868134E1
5.526712603E1;-8.762401342E-1;5.513609409E0;8.082477570E0;9.823142529E0
5.526948165E1;7.182296515E-1;5.470515728E0;6.729811668E0;8.702457196E0
5.527183748E1;6.918945312E-1;5.053942680E0;5.671619892E0;7.628127349E0
5.527419358E1;-1.417306423E0;4.678069115E0;5.001272202E0;6.993269033E0
5.527654926E1;-2.532956600E0;4.299801350E0;4.460206032E0;6.693100823E0
5.527890519E1;-5.841600895E-1;4.120244026E0;4.397959709E0;6.054725712E0
5.528126233E1;1.876973391E0;3.923928022E0;4.795379639E0;6.474249463E0
5.528361873E1;1.594469786E0;3.744370461E0;5.369963646E0;6.737889403E0
5.528597535E1;-1.460400224E0;3.763523340E0;5.278987885E0;6.645644426E0
5.528833165E1;-3.516931057E0;3.399620295E0;4.290225029E0;6.506324078E0
5.529068790E1;-2.734060764E0;3.169786692E0;3.825769901E0;5.670903920E0
5.529304446E1;-6.631653905E-1;3.279915333E0;4.876779079E0;5.914440558E0
5.529540066E1;-9.217280149E-1;3.485807896E0;6.598136425E0;7.519032085E0
5.529775691E1;-3.495384216E0;2.853765726E0;6.954856873E0;8.290459804E0
5.530011269E1;-4.251919270E0;1.675869107E0;6.581377506E0;8.012607854E0
5.530246868E1;-2.066107273E0;6.368302703E-1;6.983586311E0;7.310597091E0
5.530482504E1;1.197049379E0;5.195194483E-1;9.040117264E0;9.133813432E0
5.530718144E1;1.362242222E0;8.115994930E-1;1.119719982E1;1.130892044E1
5.530953811E1;-1.204231739E0;1.350271702E0;1.193697643E1;1.207330999E1
5.531189431E1;-2.540138721E0;1.656716347E0;1.146533871E1;1.185963766E1
5.531425014E1;-7.852643728E-1;1.702204227E0;1.115171242E1;1.130817533E1
5.531660623E1;1.376606822E0;1.527435064E0;1.169996071E1;1.187927543E1
5.531896228E1;1.141985178E0;9.863687158E-1;1.223145103E1;1.232418143E1
5.532131884E1;-1.541799664E0;4.692433476E-1;1.241100788E1;1.251520883E1
5.532367525E1;-2.432404280E0;4.548787698E-2;1.228412056E1;1.252271048E1
5.532603217E1;-2.274393886E-1;-2.920800447E-1;1.264323616E1;1.264865448E1
5.532838790E1;2.817854166E0;-1.915279031E-2;1.413715363E1;1.441526211E1
5.533074389E1;3.337373734E0;8.499050736E-1;1.553770161E1;1.591479102E1
5.533310014E1;4.740315676E-1;1.584893346E0;1.529350281E1;1.538271176E1
5.533545686E1;-2.506621361E0;1.891337991E0;1.361763382E1;1.397498697E1
5.533781373E1;-1.424488783E0;1.936825871E0;1.176699543E1;1.201010592E1
5.534017004E1;9.959450960E-1;2.157083035E0;1.126662922E1;1.151441913E1
5.534252613E1;9.313044548E-1;2.506621361E0;1.142942715E1;1.173806984E1
5.534488269E1;-1.347877622E0;2.552109241E0;1.087399673E1;1.125050402E1
5.534723910E1;-3.052475929E0;2.090048313E0;9.796651840E0;1.047188133E1
5.534959519E1;-1.321542501E0;2.075683594E0;9.456689835E0;9.771587363E0
5.535195123E1;1.903308511E0;1.936825871E0;9.116727829E0;9.512549819E0
5.535430816E1;2.200176716E0;2.267211437E0;9.059269905E0;9.594341900E0
5.535666509E1;-4.141790867E-1;2.913618326E0;8.580450058E0;9.071099121E0
5.535902202E1;-2.614355803E0;3.753946781E0;7.917284489E0;9.143870426E0
5.536137905E1;-1.874579310E0;4.304589748E0;7.448041439E0;8.804366063E0
5.536373561E1;4.788197577E-1;4.010115623E0;6.892610550E0;7.988640427E0
5.536609176E1;1.185078859E0;3.124298811E0;6.210292339E0;7.052190149E0
5.536844816E1;-1.450823903E0;2.714908123E0;6.344361782E0;7.051704938E0
5.537080389E1;-3.536083937E0;2.444374800E0;6.473643303E0;7.770901838E0
5.537316004E1;-2.080471754E0;2.927982807E0;7.773638725E0;8.563346605E0
5.537551571E1;1.879367590E0;3.703670740E0;9.456689835E0;1.032851306E1
5.537787238E1;3.409196615E0;4.050815105E0;1.029223061E1;1.157418401E1
5.538022775E1;1.165926099E0;4.060391426E0;1.015576744E1;1.099935337E1
5.538258321E1;-2.571262121E0;3.816193581E0;9.363320351E0;1.043295214E1
5.538493941E1;-3.179363251E0;3.445108175E0;8.724096298E0;9.903886976E0
5.538729556E1;-1.058191657E0;3.198515892E0;8.757613182E0;9.383286319E0
5.538965196E1;4.309377819E-2;2.501833200E0;8.793524742E0;9.142598308E0
5.539200722E1;-1.553770065E0;1.627987146E0;8.683396339E0;8.970279569E0
5.539436326E1;-3.413984776E0;5.410663486E-1;8.683396339E0;9.346090992E0
5.539671998E1;-2.336640358E0;-3.782676160E-1;9.547665596E0;9.836711487E0
5.539907644E1;9.504572153E-1;-8.044171929E-1;1.102721882E1;1.109729746E1
5.540143233E1;2.341428518E0;-8.403286934E-1;1.223145103E1;1.248186021E1
5.540378879E1;3.710853159E-1;-6.990768313E-1;1.217638683E1;1.220208216E1
5.540614535E1;-2.564079762E0;1.316754371E-1;1.200161743E1;1.227316848E1
5.540850144E1;-2.477892160E0;9.552454352E-1;1.201598167E1;1.230594405E1
5.541085764E1;5.674014091E-1;1.460400224E0;1.233439732E1;1.243350595E1
5.541321389E1;1.745298028E0;1.299995661E0;1.233918476E1;1.252962627E1
5.541557051E1;-3.710853159E-1;7.589293122E-1;1.157067966E1;1.160147861E1
5.541792707E1;-3.416378975E0;3.519325256E-1;1.075907993E1;1.129394983E1
5.542028295E1;-3.287097692E0;2.250452936E-1;1.056036949E1;1.106241657E1
5.542263915E1;4.357259870E-1;4.189672768E-1;1.102721882E1;1.104377406E1
5.542499530E1;3.265550852E0;1.304783821E0;1.208301640E1;1.258433822E1
5.542735186E1;2.540138721E0;2.233694077E0;1.198007011E1;1.244844464E1
5.542970816E1;-9.791864157E-1;2.877706766E0;1.076386833E1;1.118484974E1
5.543206483E1;-2.078077793E0;3.184151411E0;8.858165741E0;9.639726543E0
5.543442144E1;-6.200715899E-1;3.488201857E0;7.574928761E0;8.362510789E0
5.543677816E1;4.285436869E-1;3.615089178E0;6.962039471E0;7.856367675E0
5.543913384E1;-7.469588518E-1;3.914351463E0;6.454490185E0;7.585547999E0
5.544149025E1;-3.179363251E0;3.892804623E0;5.408268929E0;7.383200614E0
5.544384670E1;-3.203304291E0;3.617483377E0;4.414718151E0;6.545004257E0
5.544620337E1;-2.896859646E-1;3.531295776E0;4.175308228E0;5.476053927E0
5.544856019E1;2.468315840E0;3.756340981E0;4.991695881E0;6.717120545E0
5.545091660E1;1.975131512E0;4.225584507E0;6.128892899E0;7.701950213E0
5.545327321E1;-7.852643728E-1;4.814532757E0;6.985980034E0;8.520579959E0
5.545562962E1;-2.501833200E0;5.192800045E0;7.110473633E0;9.153315080E0
5.545798561E1;-1.323936582E0;5.496850967E0;7.340306759E0;9.265434795E0
5.546034181E1;1.328724861E0;5.142524242E0;7.012315273E0;8.796796623E0
5.546269821E1;1.163532019E0;4.441053391E0;6.818393230E0;8.219929940E0
5.546505420E1;-2.054136753E0;3.943080664E0;7.146384716E0;8.416541893E0
5.546741040E1;-3.030929089E0;3.277521133E0;7.170325756E0;8.446434003E0
5.546976691E1;-3.974204063E-1;2.999805689E0;7.776032925E0;8.344067665E0
5.547212358E1;2.829824686E0;3.064446449E0;9.006599426E0;9.925601897E0
5.547447931E1;2.518591881E0;2.913618326E0;9.662582397E0;1.040182558E1
5.547683514E1;-1.266478300E0;2.487468719E0;9.176580429E0;9.591720194E0
5.547919108E1;-4.201643467E0;1.697416067E0;8.127964973E0;9.305849974E0
5.548154728E1;-2.793913364E0;1.108467698E0;7.984319687E0;8.531354722E0
5.548390415E1;-8.379346132E-2;6.128892899E-1;8.941959381E0;8.963330419E0
5.548626066E1;-8.858165145E-2;2.154688910E-2;1.040954113E1;1.040994032E1
5.548861660E1;-1.788391829E0;-4.117850065E-1;1.146294498E1;1.160891984E1
5.549097202E1;-2.346216917E0;-8.211758733E-1;1.217159843E1;1.242283672E1
5.549332816E1;-3.495384157E-1;-1.285631061E0;1.296165085E1;1.302994309E1
5.549568410E1;2.358187199E0;-1.170714259E0;1.480031872E1;1.503266619E1
5.549804019E1;2.465921640E0;-1.987102032E-1;1.696697807E1;1.714638738E1
5.550039691E1;1.029462516E-1;1.113255978E0;1.796531677E1;1.800007065E1
5.550275342E1;-2.025407553E0;1.891337991E0;1.716568756E1;1.738793445E1
5.550510967E1;-1.426882863E0;2.343822718E0;1.588484573E1;1.612010619E1
5.550746613E1;1.261690021E0;2.566473961E0;1.434065151E1;1.462302760E1
5.550982222E1;1.651928186E0;2.324669838E0;1.248522472E1;1.280678699E1
5.551217884E1;-1.498705864E0;2.303122997E0;1.095300198E1;1.129241990E1
5.551453420E1;-3.562418938E0;2.231300116E0;9.315438271E0;1.021992755E1
5.551688978E1;-2.276787996E0;2.042166233E0;8.005866051E0;8.570186563E0
5.551924582E1;6.416184902E-1;2.317487717E0;7.998683929E0;8.352327113E0
5.552160202E1;1.999072433E0;3.009382248E0;8.139935493E0;8.905684810E0
5.552395832E1;6.224656850E-2;3.725217819E0;7.797579765E0;8.641954214E0
5.552631509E1;-3.004594088E0;4.220796108E0;6.804028988E0;8.552047468E0
5.552867082E1;-3.617483377E0;4.587093353E0;5.233500004E0;7.843285900E0
5.553102759E1;-1.627987146E0;4.429082870E0;3.830558062E0;6.077852605E0
5.553338363E1;-3.734794259E-1;4.077150345E0;2.990229368E0;5.069922434E0
5.553574004E1;-1.170714259E0;4.041238785E0;3.018958569E0;5.178445098E0
5.553809613E1;-2.870524406E0;3.761129141E0;2.956712008E0;5.579260585E0
5.554045254E1;-2.288758516E0;3.191333771E0;2.851371765E0;4.853179136E0
5.554280926E1;5.937365294E-1;2.899253607E0;3.873651743E0;4.874768955E0
5.554516571E1;2.353399038E0;2.772366285E0;5.307716846E0;6.434000309E0
5.554752243E1;8.834224343E-1;2.535350561E0;6.437731743E0;6.975157895E0
5.554987847E1;-2.054136753E0;2.331852198E0;6.971615791E0;7.632852626E0
5.555223462E1;-2.978258848E0;2.274393797E0;7.452829361E0;8.341915751E0
5.555459092E1;-6.511948705E-1;2.226511955E0;8.211758614E0;8.533134815E0
5.555694696E1;1.546587825E0;2.011043072E0;9.200521469E0;9.543889325E0
5.555930269E1;5.195194483E-1;1.268872380E0;9.942691803E0;1.003678524E1
5.556165884E1;-2.152294874E0;7.325942516E-1;1.060585785E1;1.084681005E1
5.556401535E1;-2.288758516E0;1.005521491E-1;1.115650082E1;1.138929483E1
5.556637202E1;-1.675869226E-1;-4.812138677E-1;1.254986572E1;1.256020628E1
5.556872806E1;2.236088276E0;-5.793719292E-1;1.503254604E1;1.520898429E1
5.557108472E1;2.671814203E0;1.268872321E-1;1.755592728E1;1.775852680E1
5.557344134E1;4.285436869E-1;7.349883318E-1;1.864045334E1;1.865985954E1
5.557579764E1;-1.314360261E0;9.696100354E-1;1.838667870E1;1.845908015E1
5.557815431E1;-2.920800447E-1;8.738460541E-1;1.752240944E1;1.754661649E1
5.558051066E1;1.568134665E0;8.115994930E-1;1.722793579E1;1.731818442E1
5.558286681E1;1.556164265E0;6.727417707E-1;1.687360764E1;1.695856313E1
5.558522290E1;-9.600335956E-1;2.154688910E-2;1.550418377E1;1.553389337E1
5.558757884E1;-2.317487717E0;-5.721896291E-1;1.389295483E1;1.409653660E1
5.558993504E1;-5.554308891E-1;-7.661116123E-1;1.264323616E1;1.267859815E1
5.559229024E1;2.030195713E0;-4.548787773E-1;1.223863316E1;1.241421568E1
5.559464681E1;2.248058796E0;9.576395154E-2;1.181008911E1;1.202252652E1
5.559700295E1;-3.327797353E-1;6.799240708E-1;1.094103146E1;1.096718781E1
5.559935931E1;-3.045293570E0;1.812332749E0;1.038081264E1;1.096903068E1
5.560171498E1;-3.064446449E0;3.023746729E0;9.861292839E0;1.076006379E1
5.560407129E1;-3.375679255E-1;3.890410423E0;9.109545708E0;9.911259676E0
5.560642743E1;1.225778580E0;4.194460869E0;8.058536530E0;9.167117655E0
5.560878379E1;-5.530368090E-1;4.510482311E0;7.127232075E0;8.452676348E0
5.561113993E1;-2.547321081E0;4.754680157E0;5.678802490E0;7.832281009E0
5.561349566E1;-1.740509868E0;4.759468555E0;3.928716183E0;6.412232558E0
5.561585207E1;5.027607456E-2;4.522452831E0;3.052475929E0;5.456438087E0
5.561820769E1;9.241221547E-1;4.682857037E0;3.334979534E0;5.822820646E0
5.562056379E1;1.340695322E-1;5.044366360E0;3.576783657E0;6.185223354E0
5.562291983E1;-2.171447515E0;5.018031120E0;2.793913364E0;6.140176913E0
5.562527634E1;-3.370891094E0;4.352471828E0;1.127620578E0;5.619470256E0
5.562763280E1;-1.738115668E0;3.330191374E0;-2.346216738E-1;3.763810302E0
5.562998894E1;-4.788197577E-3;2.937559128E0;2.920800447E-1;2.952047986E0
5.563234519E1;-1.651928127E-1;3.009382248E0;2.092442274E0;3.669057761E0
5.563470248E1;-2.439586639E0;2.602385283E0;3.646212339E0;5.100868216E0
5.563705988E1;-2.913618326E0;1.886549830E0;4.747498035E0;5.881069597E0
5.563941702E1;-2.968682647E-1;1.477158904E0;6.045099258E0;6.230036456E0
5.564177363E1;1.917673111E0;1.548981905E0;7.811944485E0;8.191659889E0
5.564413004E1;1.340695381E0;2.070895433E0;9.705676079E0;1.001430078E1
5.564648618E1;-1.321542501E0;2.683784723E0;1.085005569E1;1.125490487E1
5.564884311E1;-2.860948086E0;3.145845890E0;1.137196922E1;1.214096596E1
5.565119983E1;-1.577711105E0;3.490596056E0;1.189388275E1;1.249551440E1
5.565355618E1;8.810283542E-1;3.272732973E0;1.240621948E1;1.286084266E1
5.565591264E1;1.192261219E0;2.568867922E0;1.267914677E1;1.299158697E1
5.565826847E1;-1.592075706E0;1.874579310E0;1.299038029E1;1.322114718E1
5.566062415E1;-2.635902882E0;1.331118941E0;1.310050869E1;1.342919169E1
5.566297967E1;-6.057069898E-1;4.524846673E-1;1.323936653E1;1.326093698E1
5.566533629E1;2.451557159E0;-1.915279031E-2;1.437416935E1;1.458174351E1
5.566769254E1;2.817854166E0;5.267017335E-2;1.565501213E1;1.590668039E1
5.567004858E1;3.112328425E-2;5.027607456E-2;1.535096169E1;1.535107557E1
5.567240472E1;-2.729272604E0;2.298334837E-1;1.404857159E1;1.431307500E1
5.567476108E1;-2.090048313E0;5.721896291E-1;1.281321716E1;1.299516206E1
5.567711676E1;8.211758733E-1;9.720041156E-1;1.236552048E1;1.243081729E1
5.567947332E1;1.572922945E0;1.663898706E0;1.253789520E1;1.274525251E1
5.568182978E1;-5.147312284E-1;1.874579310E0;1.201358795E1;1.216985174E1
5.568418571E1;-2.765184164E0;1.951190472E0;1.127141666E1;1.176852673E1
5.568654259E1;-2.145112514E0;2.233694077E0;1.084526730E1;1.127877297E1
5.568889900E1;9.815804958E-1;2.980653048E0;1.079977989E1;1.124646783E1
5.569125556E1;2.403675079E0;3.847316742E0;1.043827057E1;1.138143192E1
5.569361202E1;7.086532116E-1;4.848050117E0;9.593153954E0;1.077192564E1
5.569596920E1;-2.015831232E0;5.262228966E0;7.946013927E0;9.741343161E0
5.569832613E1;-3.016564369E0;5.360387325E0;6.452096462E0;8.914199999E0
5.570068280E1;-1.398153663E0;4.950996399E0;5.353204727E0;7.424553849E0
5.570303936E1;1.987102032E-1;4.330924511E0;4.682857037E0;6.381656751E0
5.570539577E1;-6.703476906E-1;3.816193581E0;4.405141830E0;5.866683392E0
5.570775222E1;-2.973470688E0;3.196121931E0;3.967021704E0;5.898642600E0
5.571010900E1;-3.437925816E0;2.161871195E0;3.030929089E0;5.067499592E0
5.571246472E1;-8.858165741E-1;1.596863866E0;3.361314774E0;3.825321191E0
5.571482061E1;1.843456030E0;1.714174747E0;5.214347363E0;5.790176475E0
5.571717650E1;1.699810147E0;2.006254673E0;7.050621033E0;7.525002943E0
5.571953332E1;-1.493917704E0;2.140324354E0;7.728150845E0;8.157027272E0
5.572188983E1;-3.457078695E0;2.130748034E0;7.278060436E0;8.334365243E0
5.572424587E1;-2.181024075E0;1.967949152E0;7.009921074E0;7.600571251E0
5.572660212E1;-4.548787698E-2;1.716568828E0;7.685057163E0;7.874565467E0
5.572895832E1;4.069967940E-2;1.280842900E0;8.716913223E0;8.810606741E0
5.573131441E1;-1.946402311E0;8.546932936E-1;9.483025551E0;9.718372095E0
5.573367025E1;-2.868130445E0;3.734794259E-1;1.033293056E1;1.073010313E1
5.573602650E1;-7.637175322E-1;2.633508667E-2;1.169517231E1;1.172011149E1
5.573838264E1;1.896126270E0;-1.244931370E-1;1.333273602E1;1.346746610E1
5.574073889E1;2.257635117E0;3.160210252E-1;1.504691124E1;1.521861766E1
5.574309488E1;3.208092451E-1;1.094103098E0;1.588963413E1;1.593048816E1
5.574545165E1;-1.534617305E0;1.627987146E0;1.585611629E1;1.601317634E1
5.574780800E1;-1.632775426E0;2.025407553E0;1.603806686E1;1.624770199E1
5.575016493E1;2.657449543E-1;2.267211437E0;1.654082870E1;1.669760109E1
5.575252176E1;1.752480268E0;2.116383314E0;1.633014870E1;1.655971080E1
5.575487884E1;1.508282274E-1;1.999072433E0;1.576274681E1;1.588972079E1
5.575723525E1;-2.418039799E0;1.886549830E0;1.471652508E1;1.503270092E1
5.575959243E1;-1.690233707E0;1.529829144E0;1.325373077E1;1.344836966E1
5.576194858E1;1.398153663E0;1.453217983E0;1.228412056E1;1.244854586E1
5.576430493E1;2.832218885E0;1.762056708E0;1.197767639E1;1.243346450E1
5.576666160E1;1.781209469E0;2.370157719E0;1.124508190E1;1.162936893E1
5.576901863E1;-1.156349659E0;2.832218885E0;9.688918114E0;1.016040071E1
5.577137561E1;-3.222456932E0;2.942347527E0;7.366641998E0;8.562070543E0
5.577373191E1;-2.353399038E0;2.461133480E0;4.761862278E0;5.854143609E0
5.577608842E1;-6.368302703E-1;2.283970356E0;3.327797413E0;4.086111722E0
5.577844436E1;-2.920800447E-1;2.128353834E0;2.760396004E0;3.497854613E0
5.578080108E1;-2.178629875E0;1.934431791E0;3.035717249E0;4.207616155E0
5.578315722E1;-3.531295776E0;1.635169506E0;3.780282021E0;5.425344351E0
5.578551363E1;-1.395759583E0;1.568134665E0;4.939025879E0;5.366671946E0
5.578786998E1;2.279181957E0;1.515464544E0;6.401820183E0;6.962370633E0
5.579022660E1;2.463527679E0;1.833879709E0;8.434410095E0;8.976154916E0
5.579258321E1;1.675869152E-2;2.221723557E0;9.681735039E0;9.933394675E0
5.579493957E1;-1.860214710E0;2.626326323E0;9.799046516E0;1.031403419E1
5.579729655E1;-1.496311784E0;3.085993290E0;9.688918114E0;1.027800748E1
5.579965358E1;5.410663486E-1;3.569601297E0;9.679341316E0;1.033075285E1
5.580200978E1;1.704598308E0;3.260762453E0;8.736066818E0;9.479298002E0
5.580436676E1;-7.158355117E-1;2.626326323E0;7.946013927E0;8.399354009E0
5.580672311E1;-3.279915333E0;2.164265394E0;7.907708168E0;8.830273934E0
5.580907978E1;-2.652661562E0;1.644745827E0;8.209364891E0;8.782680349E0
5.581143639E1;6.224656701E-1;1.560952425E0;9.128698349E0;9.282088641E0
5.581379306E1;2.734060764E0;2.142718315E0;1.029701900E1;1.086714914E1
5.581614920E1;1.544193745E0;2.779548645E0;1.054600525E1;1.101492858E1
5.581850535E1;-2.039772272E0;3.047687769E0;9.779893875E0;1.044487414E1
5.582086181E1;-3.761129141E0;3.227245092E0;8.587632179E0;9.915070839E0
5.582321754E1;-2.090048313E0;3.248792171E0;7.651539803E0;8.571406762E0
5.582557337E1;6.464067101E-2;2.920800447E0;6.959645271E0;7.547974296E0
5.582792941E1;-3.902381063E-1;2.592808962E0;6.995556831E0;7.470793765E0
5.583028514E1;-2.848977566E0;2.528168201E0;7.560564041E0;8.465839370E0
5.583264123E1;-3.749158621E0;2.346216917E0;8.388921738E0;9.483402981E0
5.583499728E1;-8.594814539E-1;2.094836473E0;9.188550949E0;9.463430497E0
5.583735321E1;2.552109241E0;1.656716347E0;9.667370796E0;1.013489165E1
5.583970936E1;2.731666803E0;1.326330781E0;9.957056999E0;1.040980984E1
5.584206540E1;-7.254119515E-1;1.525040984E0;1.031138325E1;1.044876055E1
5.584442191E1;-3.356526613E0;1.951190472E0;1.033053589E1;1.103600412E1
5.584677827E1;-2.705331564E0;2.432404280E0;1.033532429E1;1.095693103E1
5.584913373E1;5.506427288E-1;2.396492958E0;9.988180161E0;1.028640505E1
5.585148978E1;1.649534106E0;1.814726830E0;9.456689835E0;9.769502488E0
5.585384576E1;-7.349883318E-1;1.106073618E0;9.358531952E0;9.452286866E0
5.585620144E1;-3.074022770E0;6.631653905E-1;9.779893875E0;1.027305838E1
5.585855748E1;-1.805150509E0;6.057069898E-1;1.073753262E1;1.090504727E1
5.586091295E1;1.587287545E0;1.194655299E0;1.229848576E1;1.245790652E1
5.586326926E1;3.090781450E0;2.133141994E0;1.348356438E1;1.399677581E1
5.586562545E1;1.410124183E0;2.858553886E0;1.343807697E1;1.381092659E1
5.586798191E1;-2.099624634E0;3.284703493E0;1.217638683E1;1.278522964E1
5.587033748E1;-2.995017529E0;3.413984776E0;1.043348217E1;1.137905850E1
5.587269368E1;-5.099430680E-1;3.701276779E0;9.334590912E0;1.005455515E1
5.587505014E1;9.121516347E-1;3.768311501E0;8.805495262E0;9.621275330E0
5.587740592E1;3.375679255E-1;3.560024977E0;8.257246971E0;8.998325260E0
5.587976160E1;-1.278448701E0;2.817854166E0;7.495923519E0;8.109476098E0
5.588211790E1;-2.106806993E0;2.195388556E0;7.708998203E0;8.287763264E0
5.588447426E1;2.777154446E-1;2.231300116E0;8.709731102E0;8.995289987E0
5.588683056E1;3.117116690E0;2.322275877E0;9.119122505E0;9.913010490E0
5.588918676E1;2.090048313E0;2.252846956E0;9.190945625E0;9.691083678E0
5.589154316E1;-1.395759583E0;2.722090244E0;9.193339348E0;9.688932267E0
5.589389978E1;-3.397226095E0;3.093175650E0;8.874924660E0;9.993656411E0
5.589625639E1;-2.564079762E0;3.492990017E0;8.803101540E0;9.811731804E0
5.589861264E1;5.530368090E-1;3.361314774E0;8.161482811E0;8.843872929E0
5.590096873E1;1.441247463E0;2.892071247E0;7.395370960E0;8.070488336E0
5.590332504E1;-1.355059862E0;2.468315840E0;7.448041439E0;7.962543036E0
5.590568066E1;-4.101091385E0;1.987102032E0;7.857432365E0;9.083323643E0
5.590803629E1;-3.064446449E0;1.132408738E0;8.032201767E0;8.671184857E0
5.591039264E1;5.602191091E-1;7.756879926E-1;9.006599426E0;9.057282735E0
5.591274926E1;2.475498199E0;1.039038897E0;1.045502949E1;1.079422692E1
5.591510551E1;4.740315676E-1;1.398153663E0;1.132169342E1;1.141754271E1
5.591746186E1;-2.556897402E0;1.503494024E0;1.119001770E1;1.157647247E1
5.591981873E1;-3.114722490E0;1.668686867E0;1.102243042E1;1.157497233E1
5.592217530E1;-9.265162349E-1;1.680657387E0;1.104397774E1;1.120948196E1
5.592453181E1;5.554308891E-1;1.857820630E0;1.154434395E1;1.170606160E1
5.592688826E1;-2.992623448E-1;1.774027228E0;1.203034687E1;1.216412662E1
5.592924420E1;-2.451557159E0;1.546587825E0;1.241340256E1;1.274733813E1
5.593160077E1;-3.164998531E0;1.350271702E0;1.304783821E1;1.349394425E1
5.593395681E1;-3.782676160E-1;1.118044138E0;1.351708221E1;1.356851579E1
5.593631342E1;3.277521133E0;1.106073618E0;1.367030430E1;1.410116177E1
5.593866957E1;2.808277845E0;1.496311784E0;1.373973274E1;1.410339070E1
5.594102608E1;-1.058191657E0;2.300729036E0;1.364396858E1;1.387699544E1
5.594338264E1;-3.504960537E0;2.592808962E0;1.223145103E1;1.298521471E1
5.594573894E1;-2.262423277E0;2.714908123E0;1.057234001E1;1.114736106E1
5.594809514E1;6.990768313E-1;2.726878405E0;9.116727829E0;9.541451701E0
5.595045155E1;1.908096790E0;2.410857439E0;7.926861286E0;8.502246574E0
5.595280728E1;-7.493529320E-1;2.307911158E0;7.720968723E0;8.093289922E0
5.595516306E1;-3.481019735E0;2.413251638E0;7.843067646E0;8.913752968E0
5.595751889E1;-2.688572884E0;2.116383314E0;7.412129879E0;8.163771912E0
5.595987551E1;7.924466729E-1;1.908096790E0;7.479164600E0;7.759298178E0
5.596223150E1;2.439586639E0;1.848244309E0;8.070507050E0;8.631377297E0
5.596458743E1;9.720041156E-1;2.145112514E0;8.977869987E0;9.281618890E0
5.596694410E1;-2.078077793E0;2.669420242E0;9.348956108E0;9.942192518E0
5.596930009E1;-2.777154684E0;3.387649775E0;8.613967896E0;9.663808878E0
5.597165613E1;-7.972348928E-1;3.734794140E0;6.765723228E0;7.769123602E0
5.597401217E1;1.098891377E0;3.636636019E0;5.049154282E0;6.318753259E0
5.597636853E1;6.272538900E-1;3.622271538E0;4.417112350E0;5.746753871E0
5.597872603E1;-1.290419221E0;3.686912060E0;4.563152313E0;6.006734665E0
5.598108290E1;-2.966288328E0;3.174575090E0;4.620610714E0;6.342462993E0
5.598343900E1;-2.291152477E0;2.975864887E0;5.025213242E0;6.273589054E0
5.598579525E1;1.118044138E0;2.726878405E0;5.034789562E0;5.833951874E0
5.598815196E1;2.070895433E0;2.456345320E0;5.441786766E0;6.319436955E0
5.599050863E1;-1.292813420E-1;2.422827959E0;6.205503941E0;6.662963916E0
5.599286514E1;-2.257635117E0;2.552109241E0;7.088926315E0;7.865307000E0
5.599522150E1;-2.130748034E0;2.511409521E0;7.673086643E0;8.350061293E0
5.599757717E1;3.303856254E-1;2.607173681E0;8.314704895E0;8.720139148E0
5.599993410E1;1.915279031E0;2.315093517E0;8.259640694E0;8.789176079E0
5.600229082E1;-2.178629935E-1;1.855426550E0;8.204576492E0;8.414579454E0
5.600464759E1;-3.090781450E0;1.424488783E0;8.470321655E0;9.128441664E0
5.600700431E1;-3.222456932E0;9.313044548E-1;8.774372101E0;9.393676726E0
5.600935988E1;-7.517470121E-1;6.248598099E-1;9.839746475E0;9.888184062E0
5.601171686E1;2.003860712E0;1.165926099E0;1.196331120E1;1.218587938E1
5.601407373E1;2.092442274E0;1.776421309E0;1.374212742E1;1.401356676E1
5.601642998E1;-7.469588518E-1;2.257635117E0;1.449147987E1;1.468529376E1
5.601878629E1;-2.875312567E0;2.444374800E0;1.384746742E1;1.435251701E1
5.602114264E1;-1.704598308E0;2.102018833E0;1.286349297E1;1.314509756E1
5.602349920E1;4.476964772E-1;1.745298028E0;1.246607208E1;1.259561235E1
5.602585478E1;2.489862740E-1;1.565740585E0;1.304783821E1;1.314380537E1
5.602821134E1;-1.687839627E0;1.338301182E0;1.329682446E1;1.347016679E1
5.603056801E1;-2.722090244E0;6.033129096E-1;1.284194565E1;1.314113122E1
5.603292483E1;-1.022280216E0;-6.703476608E-2;1.254268360E1;1.258445320E1
5.603528108E1;2.310305357E0;-2.346216738E-1;1.264084148E1;1.285237066E1
5.603763717E1;3.698882580E0;1.340695322E-1;1.305502033E1;1.356957121E1
5.603999384E1;1.417306423E0;6.966827512E-1;1.317951393E1;1.327379794E1
5.604235061E1;-1.860214710E0;1.802756429E0;1.326570129E1;1.351625541E1
5.604470660E1;-2.554503441E0;2.841795206E0;1.272463512E1;1.328599363E1
5.604706248E1;-4.836079478E-1;3.665365219E0;1.167123127E1;1.224281088E1
5.604941801E1;1.680657387E0;3.684518099E0;9.844533920E0;1.064495801E1
5.605177472E1;6.296479702E-1;3.619877338E0;8.915623665E0;9.643044843E0
5.605413139E1;-1.924855471E0;3.835346222E0;8.542144775E0;9.559455350E0
5.605648748E1;-2.547321081E0;3.715641260E0;7.651539803E0;8.879239608E0
