"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
5.179461847E1;-2.327064037E0;4.745103836E0;1.155870914E1;1.270964179E1
5.179697525E1;-2.707725763E0;8.728883743E0;1.784321785E1;2.004758373E1
5.179933228E1;-5.458545089E-1;6.906974792E0;1.641154671E1;1.781412707E1
5.180168821E1;2.494650841E0;1.874579310E0;8.989840508E0;9.516016118E0
5.180404493E1;3.492990017E0;-5.745837092E-1;3.938292503E0;5.295401169E0
5.180640222E1;2.109200954E0;2.837007046E0;6.708264828E0;7.582753764E0
5.180875905E1;4.165731966E-1;7.467194080E0;1.103200722E1;1.332807953E1
5.181111556E1;1.101285443E-1;9.401625633E0;1.196091747E1;1.521401458E1
5.181347150E1;1.472370744E0;6.954856873E0;7.483952999E0;1.032218302E1
5.181582821E1;2.659843683E0;3.576783657E0;2.707725763E0;5.215355075E0
5.181818498E1;1.764450788E0;3.224851131E0;2.937559128E0;4.705550450E0
5.182054191E1;-7.469588518E-1;3.952656984E0;3.291885853E0;5.197880071E0
5.182289863E1;-3.109934330E0;6.878245831E0;6.641230106E0;1.005424759E1
5.182525556E1;-3.703670740E0;8.953929901E0;9.478237152E0;1.355459395E1
5.182761259E1;-2.317487717E0;7.084138393E0;8.300340652E0;1.115577971E1
5.182996993E1;-1.043827057E0;2.607173681E0;4.790591717E0;5.553080094E0
5.183232665E1;-1.685445547E0;2.145112514E0;6.090587139E0;6.673641142E0
5.183468311E1;-3.035717249E0;3.627059698E0;7.828702927E0;9.146569345E0
5.183704009E1;-3.600724697E0;5.123371601E0;9.413596153E0;1.130619067E1
5.183939655E1;-2.437192678E0;7.972349167E0;1.429516411E1;1.654841310E1
5.184175264E1;6.152833700E-1;4.953390598E0;1.208062267E1;1.307119337E1
5.184410868E1;2.837007046E0;2.176235914E0;8.898864746E0;9.590328748E0
5.184646535E1;2.611961842E0;1.891337991E0;6.801634789E0;7.527399276E0
5.184882202E1;1.096497297E0;2.705331564E0;4.414718151E0;5.292528842E0
5.185117905E1;-6.823181510E-1;7.701815605E0;1.017252541E1;1.277747216E1
5.185353504E1;-9.887627959E-1;1.019407272E1;1.574119949E1;1.877983312E1
5.185589113E1;5.841600895E-1;4.326136589E0;9.653006554E0;1.059420768E1
5.185824764E1;1.582499266E0;-2.154688835E-1;3.464261055E0;3.814686805E0
5.186060431E1;3.806616962E-1;-3.040505350E-1;2.286364317E0;2.337693702E0
5.186296134E1;-1.759662628E0;2.487468719E0;6.787270069E0;7.439821785E0
5.186531853E1;-2.810672045E0;7.215813637E0;1.636606026E1;1.810568342E1
5.186767556E1;-1.309571981E0;4.958178520E0;1.711301804E1;1.786487893E1
5.187003238E1;1.094103098E0;-1.340695322E-1;1.263365936E1;1.268165546E1
5.187238962E1;1.936825871E0;-1.898520350E0;1.152519131E1;1.184000459E1
5.187474644E1;7.134414315E-1;-9.384866953E-1;1.357454014E1;1.362563378E1
5.187710415E1;-8.331463933E-1;1.984707952E0;1.776421356E1;1.789414659E1
5.187946108E1;-5.841600895E-1;5.738654613E0;2.214541435E1;2.288433474E1
5.188181775E1;1.537011385E0;4.850444317E0;1.964358139E1;2.029185807E1
5.188417446E1;2.963894367E0;4.333318770E-1;1.210935211E1;1.247432783E1
5.188653123E1;2.008648872E0;-4.476964772E-1;8.843800545E0;9.080083177E0
5.188888873E1;-3.399620354E-1;2.362975597E0;9.167004585E0;9.472760998E0
5.189124550E1;-1.972737432E0;7.060197353E0;1.106552505E1;1.327342926E1
5.189360295E1;-1.656716347E0;9.892416000E0;1.139830399E1;1.518308062E1
5.189595988E1;1.939219981E-1;8.154300690E0;7.091320515E0;1.080819375E1
5.189831759E1;1.539405465E0;4.323742390E0;-2.154688835E-1;4.594664762E0
5.190067457E1;5.793719292E-1;4.385989189E0;-3.677335739E0;5.752857650E0
5.190303134E1;-1.809938669E0;8.353011131E0;-2.149900675E0;8.813100808E0
5.190538785E1;-3.279915333E0;1.183403015E1;1.750086188E0;1.240422976E1
5.190774436E1;-2.370157719E0;1.292573929E1;6.701082706E0;1.475116583E1
5.191010176E1;2.872918546E-2;6.921339512E0;2.851371765E0;7.485725546E0
5.191245863E1;1.091709018E0;1.723751128E-1;-4.225584507E0;4.367734674E0
5.191481550E1;-1.340695322E-1;1.857820630E0;-2.188206196E0;2.873624626E0
5.191717259E1;-1.726145267E0;7.661116123E0;6.523919106E0;1.020949549E1
5.191952873E1;-1.467582583E0;1.072795677E1;1.455612087E1;1.814176149E1
5.192188561E1;8.115994930E-1;6.739387989E0;1.496790600E1;1.643521385E1
5.192424243E1;2.798701525E0;-6.296479702E-1;8.987446785E0;9.434160615E0
5.192659915E1;1.706992388E0;-2.109200954E0;7.936437607E0;8.387466457E0
5.192895603E1;-1.235355020E0;1.367030382E0;1.131211662E1;1.146118914E1
5.193131243E1;-3.136269331E0;6.610106945E0;1.738355064E1;1.886047540E1
5.193366946E1;-2.480286360E0;8.063324928E0;2.006733513E1;2.176848567E1
5.193602613E1;-1.987102032E-1;3.129087210E0;1.502297020E1;1.534667085E1
5.193838379E1;1.067768097E0;-1.821909189E0;7.732939243E0;8.016098249E0
5.194074061E1;1.651928127E-1;-1.060585737E0;5.645285130E0;5.746422797E0
5.194309702E1;-1.280842900E0;5.087460041E0;1.104637146E1;1.222886465E1
5.194545415E1;-8.882106543E-1;9.679341316E0;1.603088570E1;1.874747617E1
5.194781123E1;1.747692108E0;7.550987720E0;1.358890438E1;1.564385392E1
5.195016785E1;3.605512857E0;2.300729036E0;5.939759254E0;7.319413710E0
5.195252493E1;2.453951359E0;7.637175322E-1;8.187817931E-1;2.697321888E0
5.195488176E1;-5.027607679E-1;5.120977402E0;2.406069279E0;5.680347464E0
5.195723811E1;-2.717302084E0;1.093624306E1;8.206970215E0;1.394057039E1
5.195959493E1;-2.257635117E0;1.135760498E1;1.091948414E1;1.591625713E1
5.196195139E1;2.681390643E-1;5.654861450E0;6.629259586E0;8.717593661E0
5.196430816E1;1.604046226E0;-7.062591314E-1;-7.852643728E-1;1.920522426E0
5.196666519E1;2.681390643E-1;-8.092054129E-1;-2.619143963E0;2.754383244E0
5.196902181E1;-2.023013592E0;6.195927620E0;5.654861450E0;8.628995369E0
5.197137952E1;-2.300729036E0;1.116607666E1;1.414194107E1;1.816505214E1
5.197373629E1;-6.942886114E-2;7.141596794E0;1.329921913E1;1.509557732E1
5.197609300E1;2.011043072E0;-2.801095545E-1;7.426494598E0;7.699063425E0
5.197844967E1;1.453217983E0;-2.765184164E0;5.216741085E0;6.080499446E0
5.198080670E1;-9.384866953E-1;7.637175322E-1;8.281188011E0;8.369115642E0
5.198316353E1;-2.386916399E0;6.873457432E0;1.543714905E1;1.706597075E1
5.198552077E1;-9.863687158E-1;7.962772369E0;1.816881561E1;1.986163457E1
5.198787811E1;1.568134665E0;3.504960537E0;1.548024273E1;1.594934825E1
5.199023514E1;2.664631844E0;-1.977525592E0;8.980264664E0;9.573715254E0
5.199259217E1;1.467582583E0;-2.604779482E0;5.690773010E0;6.428341329E0
5.199494957E1;-8.594814539E-1;3.765917301E0;1.089554405E1;1.156000526E1
5.199730733E1;-1.685445547E0;8.853377342E0;1.715371704E1;1.937712634E1
5.199966394E1;1.220990419E-1;6.614894867E0;1.509000492E1;1.647664987E1
5.200202035E1;1.807544589E0;1.558558345E0;7.665904522E0;8.028848840E0
5.200437676E1;1.067768097E0;-7.182296365E-2;2.006254673E0;2.273839277E0
5.200673389E1;-1.268872380E0;4.026874065E0;2.968682528E0;5.161281605E0
5.200909103E1;-3.016564369E0;1.022998428E1;9.449507713E0;1.424940122E1
5.201144722E1;-1.891337991E0;1.113495350E1;1.206865215E1;1.652926839E1
5.201380400E1;1.091709018E0;5.456151009E0;5.923000336E0;8.126705691E0
5.201616045E1;2.590415001E0;1.532223225E-1;-1.268872380E0;2.888557438E0
5.201851670E1;1.000733256E0;1.165926099E0;-2.011043072E0;2.530838785E0
5.202087353E1;-1.503494024E0;7.237360477E0;4.216008186E0;8.509677197E0
5.202323082E1;-2.157083035E0;1.220990372E1;1.143900394E1;1.686966411E1
5.202558790E1;-2.346216738E-1;9.317832947E0;1.059628105E1;1.411234319E1
5.202794436E1;1.891337991E0;2.384522438E0;4.192067146E0;5.180398982E0
5.203030150E1;1.055797577E0;-1.604046226E-1;1.589681625E0;1.915078546E0
5.203265863E1;-2.027801752E0;3.215274572E0;5.051548481E0;6.322033896E0
5.203501587E1;-4.038844585E0;9.040117264E0;1.117086506E1;1.492729754E1
5.203737363E1;-3.102751970E0;1.073035049E1;1.395280743E1;1.787311743E1
5.203973045E1;-5.697954893E-1;5.872724533E0;1.029701900E1;1.186769399E1
5.204208707E1;6.799240708E-1;-3.830558062E-2;4.366836071E0;4.419617781E0
5.204444420E1;-2.418039739E-1;-4.596669674E-1;2.839401245E0;2.886513869E0
5.204680191E1;-1.932037711E0;4.275860310E0;7.266089916E0;8.649382277E0
5.204915931E1;-2.128353834E0;9.178975105E0;1.400787163E1;1.688205975E1
5.205151556E1;3.567207158E-1;8.118389130E0;1.544911957E1;1.745596709E1
5.205387202E1;3.066840649E0;8.546932936E-1;8.424833298E0;9.006321573E0
5.205622863E1;2.683784723E0;-2.224117756E0;4.201643467E0;5.459231453E0
5.205858582E1;-2.011042982E-1;1.551375985E0;6.550254345E0;6.734466747E0
5.206094285E1;-2.640691042E0;7.395370960E0;1.403899574E1;1.608596165E1
5.206329983E1;-2.159476995E0;9.535695076E0;1.993087196E1;2.219983060E1
5.206565686E1;6.583771706E-1;3.677335739E0;1.642112350E1;1.684071126E1
5.206801327E1;2.604779482E0;-3.500172377E0;8.470321655E0;9.527981515E0
5.207036988E1;1.656716347E0;-3.160210371E0;6.370697021E0;7.301877785E0
5.207272665E1;-6.535889506E-1;3.799434662E0;1.270308781E1;1.327521458E1
5.207508373E1;-1.450823903E0;9.583577156E0;1.995241928E1;2.218217474E1
5.207744014E1;3.830558062E-1;7.294818878E0;1.860454178E1;1.998724816E1
5.207979660E1;2.734060764E0;1.223384500E0;1.128578186E1;1.167649905E1
5.208215368E1;2.489862680E0;-4.453023672E-1;7.132020473E0;7.567260165E0
5.208450998E1;4.788197577E-3;2.190600395E0;6.710659027E0;7.059157003E0
5.208686655E1;-2.312699318E0;8.223729134E0;1.107270718E1;1.398510433E1
5.208922259E1;-2.116383314E0;1.097215462E1;1.394562531E1;1.787030275E1
5.209157936E1;1.987102032E-1;6.748964310E0;8.958717346E0;1.121813806E1
5.209393670E1;1.276054621E0;1.620804906E0;2.058924913E0;2.914531821E0
5.209629363E1;-9.815804660E-2;1.867397070E0;1.311966181E0;2.284307790E0
5.209865004E1;-2.099624634E0;4.871991158E0;3.811405182E0;6.532344977E0
5.210100738E1;-2.655055523E0;9.959450722E0;1.138633347E1;1.535866427E1
5.210336514E1;-5.745837092E-1;8.637907982E0;1.226496792E1;1.501242948E1
5.210572217E1;2.113989115E0;2.329458237E0;6.404214382E0;7.135074457E0
5.210807900E1;2.054136753E0;3.854499161E-1;5.173647404E0;5.579845598E0
5.211043681E1;-2.848977447E-1;1.912884951E0;5.990035057E0;6.294506775E0
5.211279415E1;-2.664631844E0;6.753752708E0;1.136957550E1;1.349002170E1
5.211515144E1;-3.030929089E0;9.861292839E0;1.704837799E1;1.992683667E1
5.211750863E1;-7.589293122E-1;6.504766464E0;1.503733444E1;1.640150565E1
5.211986608E1;1.656716347E0;4.189672768E-1;7.452829361E0;7.646234898E0
5.212222347E1;1.472370744E0;-1.443641543E0;2.374946117E0;3.145209941E0
5.212458025E1;-4.141790867E-1;3.018958569E0;4.431477070E0;5.378070674E0
5.212693696E1;-1.412518263E0;9.607518196E0;1.019886112E1;1.408248493E1
5.212929368E1;-1.915279031E-2;1.031856537E1;1.064895153E1;1.482812621E1
5.213165040E1;2.137930155E0;5.786536694E0;5.015636921E0;7.950557589E0
5.213400759E1;2.456345320E0;1.675869107E0;-6.559830904E-1;3.045075272E0
5.213636519E1;4.860020578E-1;3.332585573E0;-5.697954893E-1;3.415697806E0
5.213872207E1;-2.154688835E0;7.222996235E0;3.227245092E0;8.199357869E0
5.214107910E1;-3.184151411E0;9.980998039E0;7.421706200E0;1.283903676E1
5.214343566E1;-1.831485629E0;8.748037338E0;8.046566010E0;1.202620977E1
5.214579202E1;3.351738304E-2;4.232766628E0;5.070701122E0;6.605259012E0
5.214814889E1;1.651928127E-1;8.475109935E-1;3.114722490E0;3.232191167E0
5.215050561E1;-1.086920857E0;1.273660541E0;4.505693913E0;4.806754181E0
5.215286285E1;-2.030195713E0;5.537550449E0;1.136239243E1;1.280195771E1
5.215521993E1;-9.456689954E-1;8.111207008E0;1.750086212E1;1.931233140E1
5.215757717E1;1.675869107E0;4.637369156E0;1.586329842E1;1.661198262E1
5.215993384E1;3.097963810E0;-6.895004511E-1;9.834958076E0;1.033436941E1
5.216229077E1;1.936825871E0;-1.434065223E0;7.440858841E0;7.821394876E0
5.216464712E1;-4.572728574E-1;2.877706766E0;1.110383034E1;1.147977974E1
5.216700405E1;-2.164265394E0;7.179902077E0;1.652407074E1;1.814607264E1
5.216936082E1;-1.369424462E0;7.701815605E0;1.897323227E1;2.052259315E1
5.217171780E1;1.000733256E0;1.917673111E0;1.193458271E1;1.212902311E1
5.217407478E1;1.458006144E0;-2.884889126E0;4.711586475E0;5.713791587E0
5.217643170E1;-4.500905871E-1;-7.804762125E-1;4.053209305E0;4.152135634E0
5.217878900E1;-2.295940638E0;5.580644131E0;9.528512955E0;1.127862986E1
5.218114603E1;-2.169053555E0;1.068486309E1;1.599736786E1;1.935941298E1
5.218350301E1;-1.197049394E-2;6.957251072E0;1.275096989E1;1.452551957E1
5.218585957E1;2.013437033E0;-3.830558062E-2;4.101091385E0;4.568845210E0
5.218821561E1;1.290419221E0;6.535889506E-1;4.180096626E0;4.423298327E0
5.219057212E1;-1.108467698E0;4.510482311E0;7.347489357E0;8.692453691E0
5.219292821E1;-2.351005077E0;8.903653145E0;1.164250278E1;1.484419534E1
5.219528493E1;-8.475109935E-1;9.490207672E0;1.256901836E1;1.577220781E1
5.219764176E1;1.774027228E0;5.111401081E0;8.582843781E0;1.014587606E1
5.219999879E1;2.528168201E0;9.815804958E-1;3.617483377E0;4.521207882E0
5.220235545E1;1.094103098E0;2.384522438E0;3.708459139E0;4.542650992E0
5.220471248E1;-8.451168537E-1;6.461672783E0;6.854304790E0;9.457744541E0
5.220706988E1;-1.276054621E0;9.073634148E0;1.074950314E1;1.412483521E1
5.220942681E1;1.963160932E-1;8.099236488E0;1.158983231E1;1.414073494E1
5.221178420E1;1.860214710E0;2.923194647E0;5.240682125E0;6.282532519E0
5.221414108E1;1.537011385E0;1.180290699E0;1.340695381E0;2.356470716E0
5.221649832E1;-6.033129096E-1;4.390777111E0;3.351738214E0;5.556712982E0
5.221885540E1;-2.588020802E0;8.183030128E0;7.878979206E0;1.165067153E1
5.222121233E1;-2.473104000E0;9.794258118E0;1.211174583E1;1.577143375E1
5.222356946E1;-5.314899087E-1;6.634047508E0;1.041672421E1;1.236127870E1
5.222592629E1;7.996289730E-1;2.853765726E0;6.538283825E0;7.178616906E0
5.222828384E1;2.537744641E-1;2.370157838E-1;1.493917704E0;1.533743155E0
5.223064155E1;-1.800362349E0;3.662971258E0;4.060391426E0;5.757207792E0
5.223299837E1;-3.291885853E0;9.260374069E0;1.121395874E1;1.491120086E1
5.223535545E1;-2.583232641E0;8.992235184E0;1.233200264E1;1.547939513E1
5.223771254E1;-2.106806934E-1;4.814532757E0;7.539017200E0;8.947675249E0
5.224006983E1;1.362242222E0;2.552109241E0;4.151367188E0;5.059922428E0
5.224242665E1;9.169398546E-1;3.026140928E0;3.639030218E0;4.820876325E0
5.224478347E1;-5.123371482E-1;5.616555691E0;6.387455463E0;8.521019568E0
5.224714077E1;-9.576395154E-1;8.285975456E0;1.019407272E1;1.317169622E1
5.224949702E1;1.101285443E-1;6.492795944E0;9.358531952E0;1.139081418E1
5.225185389E1;1.051009417E0;3.481019735E0;7.278060436E0;8.135863993E0
5.225421071E1;5.578250289E-1;1.417306423E0;6.258174419E0;6.440859673E0
5.225656780E1;-8.786342740E-1;1.141985178E0;7.323548317E0;7.463945892E0
5.225892488E1;-2.154688835E0;2.786731005E0;1.128099346E1;1.181817952E1
5.226128207E1;-2.042166233E0;3.933504343E0;1.633732986E1;1.692782462E1
5.226363936E1;-8.618755639E-2;3.581571817E0;1.882958603E1;1.916737841E1
5.226599665E1;2.262423277E0;7.900525928E-1;1.644985199E1;1.662348858E1
5.226835394E1;2.860948086E0;-6.727417707E-1;1.471891975E1;1.500947048E1
5.227071061E1;1.692627788E0;4.069967866E-1;1.469976616E1;1.480249169E1
5.227306733E1;5.027607456E-2;3.164998531E0;1.645464134E1;1.675634104E1
5.227542400E1;-8.475109935E-1;5.757807732E0;1.836992073E1;1.926978496E1
5.227778118E1;-1.891338080E-1;5.243076324E0;1.656237602E1;1.737348326E1
5.228013775E1;1.211413980E0;3.323009014E0;1.162574387E1;1.215186542E1
5.228249379E1;1.639957666E0;1.141985178E0;5.003666401E0;5.387974457E0
5.228485030E1;6.871063709E-1;3.327797413E0;3.224851131E0;4.684657469E0
5.228720748E1;-5.123371482E-1;6.708264828E0;3.734794140E0;7.694932983E0
5.228956410E1;-7.972348928E-1;9.985786438E0;6.377879143E0;1.187555711E1
5.229192087E1;3.662971258E-1;8.908441544E0;5.271805763E0;1.035791679E1
5.229427728E1;1.438853383E0;4.385989189E0;-6.248598099E-1;4.658073637E0
5.229663342E1;3.686912060E-1;3.964627504E0;-1.252113700E0;4.173966120E0
5.229899014E1;-2.106806993E0;5.563885689E0;4.955784380E-1;5.970013204E0
5.230134717E1;-3.904775143E0;8.096841812E0;4.809744358E0;1.019508494E1
5.230370415E1;-3.722823620E0;9.686523438E0;9.262767792E0;1.390996115E1
5.230606045E1;-1.675869107E0;7.282848358E0;9.004205704E0;1.170145879E1
5.230841702E1;2.729272544E-1;3.145845890E0;6.085799217E0;6.856222558E0
5.231077389E1;6.918945312E-1;2.006254673E0;6.246203899E0;6.596881006E0
5.231313071E1;-1.197049394E-2;1.872185230E0;7.043438435E0;7.288020706E0
5.231548759E1;-7.421706319E-1;4.939025879E0;1.224342155E1;1.322294087E1
5.231784446E1;-7.182296365E-2;7.788003445E0;1.803953362E1;1.964899308E1
5.232020129E1;2.063713074E0;4.524846554E0;1.510676289E1;1.590432120E1
5.232255847E1;3.466655016E0;8.953929543E-1;1.002409172E1;1.064433372E1
5.232491545E1;2.566473961E0;2.801095545E-1;7.273272038E0;7.717884172E0
5.232727207E1;1.699810177E-1;2.837007046E0;8.106418610E0;8.590199369E0
5.232962858E1;-1.939220071E0;6.859093189E0;1.258817101E1;1.446615993E1
5.233198509E1;-2.279181957E0;7.685057163E0;1.429276943E1;1.638713007E1
5.233434155E1;-1.122832298E0;4.180096626E0;1.014140224E1;1.102642280E1
5.233669774E1;-2.705331743E-1;1.675869107E0;6.284509182E0;6.509745089E0
5.233905472E1;-6.823181510E-1;5.602191091E-1;2.834612846E0;2.968911164E0
5.234141139E1;-2.032589912E0;3.174575090E0;5.255046844E0;6.467214709E0
5.234376774E1;-2.468315840E0;8.202182770E0;1.297362137E1;1.554616469E1
5.234612368E1;-9.480631351E-1;7.840673447E0;1.458245564E1;1.658381730E1
5.234848040E1;1.438853383E0;3.311038733E0;1.008873272E1;1.071521369E1
5.235083717E1;2.662237883E0;1.683051467E0;7.668298244E0;8.289931891E0
5.235319327E1;1.730933428E0;2.992623568E0;8.166271210E0;8.867914739E0
5.235555040E1;-3.327797353E-1;5.621344090E0;1.082132626E1;1.219882591E1
5.235790722E1;-1.350271702E0;7.658721924E0;1.290898037E1;1.507053514E1
5.236026368E1;-3.710853159E-1;7.041044712E0;1.080696201E1;1.290366006E1
5.236262024E1;1.024674296E0;5.393904686E0;6.921339512E0;8.834540498E0
5.236497722E1;1.436459303E0;3.969415903E0;3.129087210E0;5.254604144E0
5.236733405E1;1.015097857E0;3.859287262E0;8.475109935E-1;4.079558397E0
5.236969097E1;-1.292813420E-1;4.716374397E0;1.273660541E0;4.887035123E0
5.237204733E1;-1.429276943E0;6.270144939E0;5.164071083E0;8.247737889E0
5.237440446E1;-1.338301182E0;6.751358509E0;7.876585007E0;1.046004221E1
5.237676176E1;4.548787698E-2;4.716374397E0;6.387455463E0;7.940141302E0
5.237911931E1;7.996289730E-1;2.243270636E0;4.687645435E0;5.257916828E0
5.238147696E1;-7.661116123E-2;6.081010699E-1;4.400353432E0;4.442833162E0
5.238383426E1;-1.860214710E0;1.469976664E0;7.689845085E0;8.047045892E0
5.238619077E1;-3.193727732E0;4.704404354E0;1.467582512E1;1.573884240E1
5.238854748E1;-2.676602364E0;6.619683266E0;2.014394760E1;2.137201515E1
5.239090431E1;-4.117850065E-1;3.598330498E0;1.819754410E1;1.855446470E1
5.239326077E1;1.917673111E0;-9.576395154E-1;1.221948051E1;1.240605689E1
5.239561754E1;2.446768999E0;-2.204964876E0;7.816732407E0;8.482325987E0
5.239797509E1;8.834224343E-1;1.874579310E0;1.049572945E1;1.069835592E1
5.240033238E1;-5.338840485E-1;7.007527351E0;1.541560173E1;1.694199659E1
5.240268936E1;6.942886114E-2;8.467926979E0;1.536532593E1;1.754433950E1
5.240504670E1;2.070895433E0;5.298140526E0;8.197394371E0;9.977784093E0
5.240740368E1;3.062052250E0;2.451557159E0;1.407730103E0;4.167493315E0
5.240976024E1;1.809938669E0;3.282309532E0;-3.686912060E-1;3.766346646E0
5.241211686E1;-7.517470121E-1;6.100163937E0;1.704598308E0;6.378305340E0
5.241447316E1;-2.631114483E0;8.501444817E0;4.570334435E0;1.000426330E1
5.241682936E1;-2.370157719E0;9.080816269E0;5.721896172E0;1.099176817E1
5.241918592E1;-8.044171929E-1;6.622077465E0;3.730005980E0;7.642770544E0
5.242154274E1;1.292813420E-1;3.607906818E0;1.790785909E0;4.029965192E0
5.242389915E1;-1.101285443E-1;2.631114483E0;2.825036526E0;3.862087918E0
5.242625618E1;-1.185078859E0;3.500172377E0;6.705870628E0;7.656651974E0
5.242861290E1;-2.046954393E0;5.647678852E0;1.313881397E1;1.444696270E1
5.243096920E1;-1.079738498E0;6.222262859E0;1.706752968E1;1.819843289E1
5.243332639E1;1.041432977E0;3.260762453E0;1.477637768E1;1.516767918E1
5.243568337E1;1.697416067E0;7.445647120E-1;1.213329220E1;1.227405302E1
5.243803967E1;2.657449543E-1;7.900525928E-1;1.156589127E1;1.159588911E1
5.244039702E1;-1.776421309E0;3.006988049E0;1.245170784E1;1.293223407E1
5.244275415E1;-3.155422211E0;7.158355236E0;1.647618866E1;1.823906609E1
5.244511066E1;-2.365369558E0;8.757613182E0;1.749607468E1;1.970795248E1
5.244746639E1;3.567207158E-1;4.776226997E0;1.031138325E1;1.136944231E1
5.244982311E1;2.269605637E0;1.685445547E0;3.481019735E0;4.484343300E0
5.245218040E1;1.896126270E0;1.659110427E0;6.224656850E-2;2.520281111E0
5.245453696E1;-1.747692078E-1;4.893537998E0;1.687839627E0;5.179388094E0
5.245689452E1;-1.944008231E0;1.028983688E1;8.585238457E0;1.354127876E1
5.245925181E1;-1.381394982E0;9.722434998E0;8.762401581E0;1.316106667E1
5.246160858E1;5.817660093E-1;4.589487553E0;3.232033253E0;5.643393184E0
5.246396530E1;1.400547743E0;1.905702591E0;1.323936582E0;2.710358725E0
5.246632259E1;3.710853159E-1;2.054136753E0;3.325403214E0;3.926256314E0
5.246867967E1;-1.484341264E0;4.543999672E0;8.980264664E0;1.017331585E1
5.247103676E1;-2.207359076E0;7.598869324E0;1.552333641E1;1.742381194E1
5.247339327E1;-6.440125704E-1;6.459278584E0;1.612904358E1;1.738628997E1
5.247575050E1;1.594469786E0;2.619143963E0;1.256901836E1;1.293763779E1
5.247810733E1;2.245664597E0;7.804762125E-1;1.096736622E1;1.122208868E1
5.248046420E1;1.347877622E0;2.058925033E-1;9.368108749E0;9.466817171E0
5.248282082E1;-2.944741547E-1;3.270339012E0;1.212371635E1;1.256050678E1
5.248517722E1;-1.106073618E0;6.468854904E0;1.614580154E1;1.742860838E1
5.248753384E1;2.801095545E-1;6.179169178E0;1.508042812E1;1.629969035E1
5.248989077E1;2.614355803E0;3.117116690E0;8.949141502E0;9.830483526E0
5.249224733E1;3.033323050E0;1.821909189E0;4.596669674E0;5.800842517E0
5.249460446E1;1.168320179E0;1.769238949E0;1.891337991E0;2.841186001E0
5.249696160E1;-1.642351747E0;5.087460041E0;4.249525547E0;6.829204661E0
5.249931847E1;-3.703670740E0;9.320226669E0;9.868474960E0;1.407020256E1
5.250167566E1;-3.485807896E0;8.472715378E0;9.854110718E0;1.345515740E1
5.250403202E1;-1.505888104E0;5.018031120E0;5.954123497E0;7.930947101E0
5.250638900E1;8.618755639E-2;1.812332749E0;2.231300116E0;2.875878734E0
5.250874608E1;-2.777154446E-1;6.775299311E-1;1.125226378E0;1.342500309E0
5.251110321E1;-1.740509868E0;4.407536030E0;7.328336239E0;8.726984616E0
5.251345972E1;-1.953584671E0;8.218940735E0;1.441247463E1;1.670589432E1
5.251581545E1;-1.460400224E-1;7.381006718E0;1.544193745E1;1.711589962E1
5.251817160E1;2.267211437E0;3.026140928E0;1.123789978E1;1.185698815E1
5.252052910E1;3.311038733E0;7.900525630E-2;8.369769096E0;9.001236251E0
5.252288551E1;2.032589912E0;1.247325420E0;1.011027908E1;1.038773246E1
5.252524228E1;-3.303856254E-1;4.936631680E0;1.498466396E1;1.578035618E1
5.252759915E1;-1.544193745E0;6.772905350E0;1.662462234E1;1.801762607E1
5.252995634E1;-7.469588518E-1;6.294085503E0;1.480031872E1;1.610040043E1
5.253231222E1;7.924466729E-1;3.962233543E0;1.000493908E1;1.079009140E1
5.253466821E1;1.074950337E0;1.651928186E0;4.675674915E0;5.074083255E0
5.253702509E1;-2.154688835E-1;2.726878405E0;3.344556093E0;4.320688387E0
5.253938129E1;-1.979919672E0;6.406608582E0;6.507160664E0;9.343867258E0
5.254173743E1;-2.631114483E0;8.288370132E0;8.367375374E0;1.206784212E1
5.254409300E1;-1.290419221E0;7.809550285E0;7.629992962E0;1.099413707E1
5.254644978E1;1.151561499E0;5.053942680E0;3.289491653E0;6.139151883E0
5.254880681E1;1.977525592E0;3.457078695E0;3.279915452E-1;3.996195569E0
5.255116410E1;3.902381063E-1;3.686912060E0;6.679535508E-1;3.767196340E0
5.255352066E1;-1.752480268E0;6.274932861E0;4.737921715E0;8.055673261E0
5.255587712E1;-2.705331564E0;8.889288902E0;9.796651840E0;1.350232066E1
5.255823358E1;-1.508282185E0;9.087999344E0;1.236791420E1;1.542180109E1
5.256059004E1;1.058191657E0;4.601458073E0;8.190212250E0;9.453716871E0
5.256294623E1;2.513803720E0;9.672158957E-1;3.689306259E0;4.567898467E0
5.256530306E1;1.716568828E0;7.780821323E-1;3.387649775E0;3.876621124E0
5.256765926E1;-7.661116123E-2;3.715641260E0;6.406608582E0;7.406516912E0
5.257001535E1;-1.077344418E0;8.326675415E0;1.268154144E1;1.520906597E1
5.257237155E1;-2.705331743E-1;7.586899281E0;1.249001312E1;1.461624633E1
5.257472733E1;1.347877622E0;2.477892160E0;6.763329029E0;7.327983570E0
5.257708316E1;1.668686867E0;3.878439963E-1;4.723556995E0;5.024632276E0
5.257943879E1;-8.618755639E-2;8.858165741E-1;5.623738289E0;5.693727394E0
5.258179483E1;-2.532956600E0;3.315826893E0;8.872529984E0;9.804711389E0
5.258415144E1;-3.246397972E0;6.832757950E0;1.429037571E1;1.616912239E1
5.258650738E1;-1.541799664E0;6.071434498E0;1.473807240E1;1.601406385E1
5.258886347E1;6.128892899E-1;1.661504507E0;1.062740421E1;1.077394778E1
